r,sigma,Df,A,W,PiC_transfer,PiC_net,p,Q,S,CS,PiAI,Roy,NashVal
0.48708,1.0,5.989086983834383,403.612643459413,94954.07634514461,1.934874661203648,-1.339446953352308e-09,9.33631238608128,0.4727533945723402,4.413773373307711,93.19773695722273,2303.7575010770024,2.1498607346707197,-inf
0.48807,1.0,5.994786752460385,403.8046553309192,95027.24727542295,1.9442314787220782,-6.00527755523217e-08,9.358399035346348,0.47295714184121435,4.426121659966986,93.2780869937606,2305.743675907309,2.160257198580087,-inf
0.48906,1.0,6.000518489871529,403.9976521274667,95100.82818445467,1.9536407856748348,-4.631643975017142e-08,9.380592157054945,0.4731619424105657,4.438539205993436,93.35888730197337,2307.7409810159074,2.17071198408315,-inf
0.49005,1.0,6.0062824657816165,404.19164151335434,95174.82252878486,1.96310302486256,-7.016392800096584e-08,9.402892535185497,0.47336780453017846,4.451026595613962,93.44014167850575,2309.7495102521675,2.181225583180622,-inf
0.49104,1.0,6.01207895280132,404.3866312283282,95249.2338018202,1.9726186440321856,-4.9859602313517834e-08,9.42530096143257,0.4735747365310499,4.46358441953628,93.52185396054905,2311.769358467728,2.191798493369095,-inf
0.49203,1.0,6.017908226743118,404.5826290974599,95324.0655381794,1.9821880960328646,-6.264897081109667e-08,9.44781823551096,0.4737827468368694,4.476213275235847,93.60402803052054,2313.8006216321733,2.202431217814294,-inf
0.49302,1.0,6.0237705664688175,404.7796430256243,95399.32131140675,1.991811838823627,-8.231701400518432e-08,9.470445165102976,0.4739918439574596,4.488913766905167,93.68666781362636,2315.843396772784,2.2131242653595855,-inf
0.49401,1.0,6.029666253889566,404.977680997109,95475.00473389782,2.0014903355311353,7.954660929954117e-08,9.49318256592541,0.4742020364882296,4.501686505516386,93.76977727779663,2317.8977819729384,2.22387815059015,-11.22445558316894
0.495,1.0,6.035595574575718,405.176751095691,95551.11946566643,2.0112240547112887,2.0899258856843518e-08,9.51603126227795,0.4744133331335888,4.514532109340715,93.85336044310226,2319.963876604882,2.2346933941236538,-11.892324815530486
0.49599,1.0,6.041558816842027,405.37686147349746,95627.66920099995,2.021013470106186,3.0105923087830895e-08,9.538992086392758,0.4746257426703893,4.527451203331129,93.93742136745956,2322.041780976363,2.2455705223402065,-11.709373066884787
0.49698,1.0,6.047556272662449,405.57802038130546,95704.65768164626,2.0308590610090986,-7.092561418176047e-08,9.562065879225045,0.4748392739833099,4.5404444198718,94.02196416078768,2324.13159668059,2.2565100677878873,-inf
0.49797,1.0,6.05358823706028,405.78023614764635,95782.08868789033,2.0407613121232315,-5.170653878394661e-08,9.58525349004346,0.4750539360402913,4.553512398389085,94.10699297545462,2326.233426360066,2.2675125690258127,-inf
0.49896,1.0,6.059655008718017,405.98351719882675,95859.9660473137,2.05072071382922,-1.9816042140519133e-08,9.608555776984106,0.4752697379158784,4.566655785877336,94.19251201568777,2328.3473739392057,2.2785785709213555,-inf
0.49995,1.0,6.0657568896724285,406.1878720482556,95938.29363029092,2.06073776214734,5.00028562555599e-08,9.631973606883186,0.475486688778624,4.579875236739985,94.27852553276023,2330.47354450535,2.2897086246081555,-11.453881664657764
0.50094,1.0,6.071894185619485,406.39330930620645,96017.07535432356,2.0708129589060222,-2.2130700472189348e-08,9.65550785559314,0.4757047979024141,4.593171413090106,94.36503782965606,2332.6120444240833,2.300903287673358,-inf
0.50193,1.0,6.078067205456961,406.5998376640469,96096.31517732669,2.0809468116525394,5.193520280499798e-08,9.679159407694733,0.4759240746479043,4.606544984476674,94.45205325388648,2334.7629811616594,2.312163124058377,-11.434003861257487
0.50292,1.0,6.08427626204677,406.8074659192874,96176.01710858814,2.091139833980033,8.759955960613298e-08,9.702929157179346,0.4761445284917362,4.61999662853388,94.53957620926163,2336.9264635759855,2.323488704422259,-11.17215119181767
0.50391,1.0,6.0905216719100235,407.0162029648852,96256.18520425948,2.101392545493113,-9.81126817123368e-08,9.726818007284997,0.4763661690139091,4.633527030825859,94.62761115107207,2339.102601797515,2.3348806061034586,-inf
0.5049,1.0,6.096803754769649,407.2260577734859,96336.8235606418,2.111705471719047,-1.2932170534440958e-08,9.750826870209272,0.4765890058792285,4.647136884573506,94.71616257890467,2341.291507051664,2.346339413021163,-inf
0.50589,1.0,6.103122834770094,407.43703943768605,96417.93633176127,2.122079144599168,-2.6883387249654336e-08,9.774956668162867,0.47681304888432036,4.660826891658854,94.80523505551265,2343.493292125258,2.3578657162212977,-inf
0.50688,1.0,6.109479239562557,407.64915713895635,96499.52771602472,2.132514102245887,-9.145205126515067e-08,9.799208332720651,0.47703830792114604,4.6745977620078545,94.89483319252065,2345.708071013177,2.369460113606541,-inf
0.50787,1.0,6.115873300609897,407.86242015732364,96581.60196054207,2.1430108891205277,-6.804245913372143e-08,9.823582805146788,0.47726479298822166,4.688450213901036,94.98496165507956,2347.9359590334184,2.3811232101339193,-inf
0.50886,1.0,6.12,408.0,96630.7904740856,2.152759129617096,3.0259899986010654,9.846226715162024,0.47740260585711985,4.700614291678339,95.03982444901327,2349.292113991482,2.3919545884634394,-2.490648370647401
0.50985,1.0,6.12,408.0,96620.19164578019,2.161093274171842,11.506815497510612,9.865633139499982,0.4773793367631895,4.709649404883445,95.03055999724894,2349.0631057457645,2.4012147490798244,-1.82284651207755
0.51084,1.0,6.12,408.0,96609.55152248095,2.16945950839696,20.020295444990754,9.8851162131089,0.47735597576365835,4.718719295445758,95.02125940806341,2348.8332042181078,2.4105105648855107,-1.5459919394539856
0.51183,1.0,6.12,408.0,96598.86986242331,2.177858017862363,28.56661867698518,9.904676390998114,0.4773325223129519,4.727824164408675,95.01192246963785,2348.6024041725564,2.419842242069292,-1.3682949097819457
0.5128199999999999,1.0,6.12,408.0,96588.14642195203,2.1862889895705426,37.145975487228554,9.924314131785495,0.47730897586116855,4.736964214367057,95.00254896849488,2348.3707003321574,2.429209988411714,-1.2370359518181682
0.51381,1.0,6.12,408.0,96577.38095550264,2.1947526119704133,45.758557641336914,9.944029897733296,0.4772853358540368,4.7461396494822194,94.9931386894824,2348.1380873785597,2.4386140133004592,-1.1328237844078415
0.5148,1.0,6.12,408.0,96566.57321558318,2.2032490749713185,54.40455839105808,9.963824154784437,0.47726160173287235,4.7553506754971036,94.9836914157574,2347.9045599516157,2.448054527745909,-1.046338954062632
0.51579,1.0,6.12,408.0,96555.72295275478,2.2117785699571835,63.08417248867428,9.983697372599181,0.47723777293453346,4.764597499751586,94.97420692876905,2347.6701126489593,2.4575317443968703,-0.9723779026856405
0.51678,1.0,6.12,408.0,96544.82991561246,2.2203412898008557,71.79759620159508,10.003650024592314,0.4772138488913761,4.773880331198007,94.9646850082417,2347.4347400255915,2.4670458775565063,-0.9077374889222511
0.51777,1.0,6.12,408.0,96533.89385076628,2.2289374288785964,80.54502732710404,10.02368258797072,0.47718982903121016,4.783199380416866,94.95512543215844,2347.1984365934704,2.47659714319844,-0.8503051350644348
0.51876,1.0,6.12,408.0,96522.91450282108,2.2375671830847472,89.32666520728316,10.043795543771429,0.47716571277725256,4.792554859632687,94.9455279767432,2346.961196821068,2.4861857589830527,-0.7986138383498658
0.51975,1.0,6.12,408.0,96511.89161435682,2.2462307498465632,98.14271074410713,10.06398937690011,0.4771414995480813,4.80194698273008,94.93589241644354,2346.723015132948,2.4958119442739592,-0.7516032806849514
0.52074,1.0,6.12,408.0,96500.82492590883,2.2549283281392345,106.99336641472941,10.084264576170067,0.4771171887575898,4.8113759652700105,94.9262185239133,2346.483885909335,2.505475920154705,-0.7084821404162567
0.52173,1.0,6.12,408.0,96489.71417594688,2.263660118501069,115.87883628693238,10.104621634341656,0.4770927798149381,4.820842024506224,94.91650606999426,2346.243803485658,2.515177909445632,-0.6686441539253365
0.52272,1.0,6.12,408.0,96478.55910085492,2.272426323048856,124.7993260347602,10.125061048162209,0.47706827212450564,4.830345379401881,94.9067548236982,2346.0027621521144,2.524918136720951,-0.6316145615063989
0.52371,1.0,6.12,408.0,96467.3594349104,2.2812271454934288,133.7550429543575,10.145583318406459,0.4770436650858435,4.839886250646411,94.89696455218886,2345.760756153218,2.534696828326032,-0.5970146256179583
0.5246999999999999,1.0,6.12,408.0,96456.11491026278,2.290062791155383,142.74619597996193,10.166188949917409,0.47701895809362416,4.8494648606725175,94.88713502076305,2345.517779687335,2.5445142123948696,-0.5645373635186504
0.52569,1.0,6.12,408.0,96444.82525691247,2.298933466981004,151.77299570011405,10.186878451647749,0.47699415053759253,4.859081433673424,94.87726599283214,2345.2738269062215,2.554370518867782,-0.5339304926874493
0.52668,1.0,6.12,408.0,96433.49020268933,2.3078393815583778,160.8356543740496,10.207652336701758,0.4769692418025159,4.868736195620317,94.86735722990308,2345.028891914562,2.5642659795093086,-0.5049841601866623
0.52767,1.0,6.12,408.0,96422.10947323038,2.3167807451336837,169.93438594828092,10.228511122377709,0.47694423126813223,4.8784293742799765,94.85740849155899,2344.782968769486,2.574200827926315,-0.47752193083463756
0.52866,1.0,6.12,408.0,96410.68279195818,2.3257577696277,179.069406073392,10.24945533021083,0.47691911830909967,4.888161199232651,94.84741953544,2344.536051480093,2.584175299586333,-0.45139404780082254
0.52965,1.0,6.12,408.0,96399.20988005823,2.334770668652488,188.24093212101602,10.27048548601675,0.476893902294944,4.897931901890112,94.83739011722352,2344.2881340069653,2.5941896318360973,-0.42647231089450033
0.53064,1.0,6.12,408.0,96387.69045645616,2.3438196575282872,197.44918320102948,10.291602119935515,0.47686858259000536,4.907741715513944,94.82731999060412,2344.0392102616725,2.6042440639203193,-0.4026461278507756
0.53163,1.0,6.12,408.0,96376.12423779508,2.3529049533006106,206.6943801789457,10.31280576647613,0.476843158553386,4.91759087523405,94.81720890727372,2343.7892741062797,2.614338837000678,-0.3798194303102878
0.53262,1.0,6.12,408.0,96364.51093841218,2.362026774757542,215.97674569351898,10.334096964561654,0.47681762953889495,4.927479618067378,94.80705661690088,2343.5383193528364,2.6244741941750465,-0.35790823677285694
0.53361,1.0,6.12,408.0,96352.85027031526,2.3711853424472524,225.29650417456847,10.355476257574884,0.47679199489499413,4.937408182936877,94.79686286711036,2343.286339762873,2.634650380496947,-0.3368387061935643
0.5346,1.0,6.12,408.0,96341.14194315908,2.380380878695711,234.65388186099995,10.376944193404546,0.4767662539647428,4.947376810690675,94.7866274034622,2343.03332904688,2.6448676429952345,-0.3165455682599682
0.53559,1.0,6.12,408.0,96329.38566422099,2.389613607624626,244.04910681906375,10.398501324492123,0.47674040608574086,4.957385744121489,94.7763499694304,2342.7792808637846,2.6551262306940284,-0.296970846122915
0.53658,1.0,6.12,408.0,96317.58113837689,2.3988837551695927,253.48240896082197,10.42014820787924,0.4767144505900729,4.967435227986285,94.76603030638174,2342.5241888204246,2.6654263946328807,-0.27806280853892834
0.53757,1.0,6.12,408.0,96305.72806807635,2.40819154909847,262.9540200628477,10.44188540525564,0.47668838680424996,4.977525509026153,94.75566815355394,2342.26804647101,2.6757683878871887,-0.2597751036881718
0.53856,1.0,6.12,408.0,96293.82615331758,2.41753721902997,272.46417378514184,10.46371348300776,0.47666221404915143,4.987656835986437,94.74526324803368,2342.0108473165787,2.686152465588856,-0.24206603813306354
0.53955,1.0,6.12,408.0,96281.87509162241,2.4269209964524867,282.0131056902949,10.485633012267943,0.4766359316399665,4.997829459637119,94.7348153247346,2341.7525848044543,2.696578884947207,-0.22489797267699757
0.54054,1.0,6.12,408.0,96269.8745780105,2.4363431147431487,291.6010532628725,10.50764456896424,0.4766095388861341,5.008043632793438,94.72432411637466,2341.493252327683,2.707047905270165,-0.20823681309252756
0.54153,1.0,6.12,408.0,96257.82430497318,2.4458038091870944,301.22825592903166,10.529748733870846,0.47658303509128186,5.018299610336751,94.71378935345311,2341.23284322447,2.7175597879856603,-0.192051578384981
0.54252,1.0,6.12,408.0,96245.72396244793,2.4553033169970138,310.8949550764056,10.5519460926592,0.4765564195531664,5.028597649235693,94.7032107642281,2340.971350777618,2.7281147966633483,-0.17631403284352365
0.54351,1.0,6.12,408.0,96233.57323779089,2.4648418773328893,320.60139407419257,10.574237235949688,0.47652969156360947,5.0389380085675395,94.69258807469255,2340.7087682139418,2.7387131970365437,-0.16099837089437807
0.5445,1.0,6.12,408.0,96221.37181575071,2.4744197313220155,330.34781829352744,10.596622759364038,0.4765028504084364,5.049320949539875,94.68192100855109,2340.445088703685,2.7493552570244617,-0.14608094591640713
0.54549,1.0,6.12,408.0,96209.11937844084,2.4840371220792514,340.1344751280907,10.619103263578387,0.476475895367412,5.059746735512518,94.67120928719577,2340.180305359932,2.7600412467547235,-0.13154003585923396
0.54648,1.0,6.12,408.0,96196.81560531227,2.493694294727515,349.9616140149636,10.641679354376974,0.47644882571417635,5.070215632019703,94.66045262968214,2339.9144112380072,2.7707714385861273,-0.11735563982853825
0.54747,1.0,6.12,408.0,96184.46017312523,2.5033914964185473,359.8294864557582,10.66435164270659,0.4764216407161791,5.0807279067925535,94.64965075270425,2339.6473993348654,2.781546107131719,-0.10350930085486137
0.54846,1.0,6.12,408.0,96172.05275592144,2.5131289763539284,369.73834603800196,10.687120744731669,0.4763943396346143,5.091283829781831,94.63880337057041,2339.379262588483,2.7923655292821423,-0.0899839509028374
0.54945,1.0,6.12,408.0,96159.59302499483,2.5229069858063493,379.68844845678547,10.709987281890113,0.4763669217243524,5.101883673180957,94.6279101951774,2339.1099938772304,2.8032299842292767,-0.07676377485358232
0.55044,1.0,6.12,408.0,96147.08064886309,2.5327257781411543,389.68005153668304,10.732951880949827,0.476339386233873,5.112527711449333,94.6169709359854,2338.8395860192436,2.814139753490171,-0.06383409073958746
0.55143,1.0,6.12,408.0,96134.51529323809,2.542585608838157,399.7134152539531,10.756015174065992,0.47631173240519664,5.123216221335955,94.60598529999214,2338.568031771792,2.8250951209312856,-0.05118124395601614
0.55242,1.0,6.12,408.0,96121.89662099593,2.55248673551372,409.7888017590061,10.779177798839065,0.47628395947381413,5.1339494819033025,94.59495299170645,2338.295323830621,2.8360963727930226,-0.03879251353574831
0.55341,1.0,6.12,408.0,96109.22429214712,2.5624294179431133,419.90647539915653,10.802440398373534,0.4762560666686168,5.144727774551545,94.58387371312205,2338.0214548293056,2.8471437977145704,-0.0266560288740465
0.5544,1.0,6.12,408.0,96096.4979638061,2.57241391808317,430.0667027416782,10.825803621337457,0.47622805321182565,5.155551383043069,94.5727471636909,2337.74641733859,2.8582376867590775,-0.014760695535200874
0.55539,1.0,6.12,408.0,96083.71729015997,2.5824405000951938,440.2697525971136,10.849268122022723,0.47619991831891767,5.166420593527258,94.56157304029558,2337.4702038657056,2.869378333439104,-0.0030961289779634638
0.55638,1.0,6.12,408.0,96070.88192243755,2.5925094303681906,450.5158960429152,10.872834560406154,0.4761716611985537,5.177335694565645,94.55035103722211,2337.1928068537004,2.8805660337424337,0.008347404793379865
0.55737,1.0,6.12,408.0,96057.99150887768,2.6026209775423808,460.80540644737107,10.896503602211395,0.47614328105250436,5.188296977157366,94.53908084613221,2336.9142186807503,2.891801086158201,0.019579042502965216
0.55836,1.0,6.12,408.0,96045.04569469678,2.612775412532997,471.13855949382236,10.920275918971562,0.4761147770755737,5.199304734764901,94.52776215603458,2336.634431659455,2.90308379170333,0.030607371533597716
0.55935,1.0,6.12,408.0,96032.04412205666,2.622973008554404,481.5156332052058,10.944152188092788,0.4760861484555242,5.210359263340194,94.51639465325684,2336.3534380361357,2.9144144539493375,0.041440473143907086
0.56034,1.0,6.12,408.0,96018.98643003158,2.633214041144514,491.93690796890206,10.968133092918555,0.4760573943729994,5.221460861351074,94.50497802141635,2336.071229990122,2.9257933790494604,0.05208596151781947
0.56133,1.0,6.12,408.0,96005.87225457455,2.6434987881895213,502.40266656190136,10.992219322794883,0.47602851400144497,5.232609829808018,94.49351194139076,2335.7877996330208,2.9372208757661347,0.06255101911953953
0.56232,1.0,6.12,408.0,95992.70122848399,2.6538275299489396,512.9131941762853,11.016411573136383,0.4759995065070307,5.24380647229126,94.48199609128864,2335.5031390079857,2.9486972554988213,0.07284242876571323
0.56331,1.0,6.12,408.0,95979.47298136912,2.664200549080977,523.4687784450464,11.040710545493193,0.4759703710485693,5.255051094978247,94.47043014641902,2335.217240088974,2.9602228323121964,0.08296660277391227
0.5643,1.0,6.12,408.0,95966.18713961543,2.6746181306682284,534.0697094682337,11.065116947618796,0.47594110677743545,5.2663440066714475,94.45881377926109,2334.9300947799884,2.971797922964698,0.09292960950153628
0.56529,1.0,6.12,408.0,95952.84332634963,2.6850805622436944,544.7162798394279,11.089631493538715,0.47591171283748357,5.277685518826511,94.44714665943339,2334.6416949143204,2.983422846937438,0.10273719755056748
0.56628,1.0,6.12,408.0,95939.44116140378,2.695588133817144,555.40878467257,11.11425490362017,0.4758821883649638,5.289075945580796,94.43542845366223,2334.352032253768,2.9950979264634934,0.11239481788029193
0.56727,1.0,6.12,408.0,95925.98026127944,2.7061411379018154,566.1475216291318,11.138987904642631,0.47585253248843806,5.3005156037822765,94.42365882575022,2334.0610984878595,3.0068234865575723,0.12190764404128063
0.56826,1.0,6.12,408.0,95912.46023911117,2.716739869541455,576.9327909456289,11.163831229869315,0.4758227443286939,5.312004813018795,94.41183743654418,2333.7688852330552,3.0185998550460607,0.13128059071897374
0.56925,1.0,6.12,408.0,95898.88070462923,2.7273846263377233,587.7648954615116,11.18878561911967,0.4757928229986575,5.32354389564773,94.39996394390226,2333.4753840319445,3.0304273625974707,0.14051833075358217
0.57024,1.0,6.12,408.0,95885.24126412238,2.7380757084779406,598.6441406473967,11.213851818842798,0.475762767603306,5.335133176826016,94.38803800266142,2333.1805863524296,3.042306342753267,0.14962531078408675
0.57123,1.0,6.12,408.0,95871.54152039967,2.7488134187632074,609.5708346336843,11.239030582191896,0.4757325772395781,5.3467729845405865,94.37605926460365,2332.8844835869013,3.0542371319591193,0.15860576564772144
0.57222,1.0,6.12,408.0,95857.78107275194,2.7595980626368757,620.5452882395291,11.26432266909967,0.4757022509962833,5.358463649639175,94.36402737842221,2332.5870670513973,3.0662200695965285,0.1674637316518638
0.57321,1.0,6.12,408.0,95843.95951691299,2.770429948213422,631.5678150022227,11.289728846354825,0.47567178795401105,5.370205505861574,94.35194198968748,2332.288327984763,3.078255498014913,0.17620305882270257
0.5742,1.0,6.12,408.0,95830.07644501966,2.781309386307658,642.6387312069173,11.315249887679517,0.4756411871850366,5.381998889871237,94.33980274081186,2331.9882575477795,3.0903437625640646,0.1848274222238548
0.57519,1.0,6.12,408.0,95816.13144557204,2.7922366904643656,653.7583559167829,11.340886573807916,0.4756104477532279,5.393844141287354,94.32760927101481,2331.6868468223024,3.102485211627073,0.19334033242848234
0.57618,1.0,6.12,408.0,95802.12410339293,2.803212176988302,664.9270110035407,11.366639692565839,0.47557956871394985,5.405741602717325,94.31536121628712,2331.384086810377,3.1146801966536684,0.2017451452197118
0.57717,1.0,6.12,408.0,95788.05399958625,2.814236164974592,676.1450211783892,11.39251003895141,0.47554854911396716,5.4176916197896485,94.30305820935448,2331.079968433341,3.1269290721939913,0.21004507058661953
0.57816,1.0,6.12,408.0,95773.92071149578,2.8253089763395525,687.412714023373,11.418498415216913,0.4755173879913466,5.429694541187277,94.29069987964105,2330.774482530919,3.139232195932836,0.2182431810763259
0.5791499999999999,1.0,6.12,408.0,95759.72381266272,2.836430935851892,698.7304200231298,11.444605630951683,0.47548608437535766,5.441750718681385,94.27828585323226,2330.467619860306,3.151589928724324,0.22634241955667617
0.58014,1.0,6.12,408.0,95745.46287278271,2.84760237116435,710.0984725970872,11.470832503166204,0.47545463728637144,5.453860507165608,94.26581575283696,2330.159371095231,3.1640026346270558,0.2343456064387753
0.58113,1.0,6.12,408.0,95731.13745766261,2.8588236128457436,721.5172081320732,11.497179856377315,0.47542304573575855,5.466024264690714,94.25328919774938,2329.849726825017,3.1764706809397145,0.24225544640383453
0.58212,1.0,6.12,408.0,95716.74712917635,2.8700949944134484,732.9869660153696,11.52364852269463,0.4753913087257858,5.478242352499768,94.24070580381041,2329.538677553625,3.188994438237165,0.2500745346746197
0.58311,1.0,6.12,408.0,95702.29144522031,2.8814168523663155,744.5080886682072,11.550239341908139,0.4753594252495107,5.490515135063739,94.22806518336833,2329.2262136986806,3.201574280407017,0.2578053628679993
0.5841,1.0,6.12,408.0,95687.76995966812,2.8927895262180163,756.0809215796979,11.576953161577007,0.475327394290675,5.502842980117591,94.2153669452389,2328.9123255904906,3.2142105846866844,0.2654503244617226
0.58509,1.0,6.12,408.0,95673.182222325,2.9042133585308636,767.7058133412513,11.603790837119664,0.47529521482359754,5.515226258696884,94.20261069466547,2328.5970034710526,3.2269037317009595,0.27301171990557477
0.58608,1.0,6.12,408.0,95658.52777888085,2.915688694950052,779.3831156814174,11.630753231905068,0.47526288581306353,5.527665345174818,94.18979603327756,2328.2802374930366,3.239654105500058,0.2804917614042711
0.58707,1.0,6.12,408.0,95643.8061708635,2.927215884238386,791.113183501226,11.657841217345315,0.47523040621421414,5.540160617299822,94.17692255904976,2327.9620177187644,3.2524620935982065,0.28789257739711516
0.58806,1.0,6.12,408.0,95629.016935591,2.938795278311483,802.8963749100096,11.685055672989527,0.4751977749724346,5.552712456233648,94.16398986625983,2327.6423341191767,3.265328087012759,0.29521621675719056
0.58905,1.0,6.12,408.0,95614.15960612288,2.9504272322734195,814.7330512616762,11.712397486619027,0.4751649910232386,5.565321246589932,94.15099754544572,2327.321176572769,3.2782524803037996,0.3024646527308719
0.59004,1.0,6.12,408.0,95599.23371121114,2.9621121044529013,826.6235771915168,11.739867554343894,0.4751320532921536,5.577987376473348,94.13794518336265,2326.9985348645323,3.2912356716143343,0.30963978663674663
0.5910299999999999,1.0,6.12,408.0,95584.23877525087,2.9738502564399014,838.5683206534882,11.767466780700863,0.47509896069460333,5.590711237519249,94.12483236293947,2326.6743986848733,3.3042780627110018,0.31674345134132276
0.59202,1.0,6.12,408.0,95569.17431822912,2.985642053122811,850.5676529580169,11.795196078752603,0.47506571213578824,5.603493224933863,94.11165866323387,2326.3487576285074,3.3173800590253455,0.32377741452752085
0.59301,1.0,6.12,408.0,95554.0398556744,2.9974878627260844,862.6219488103079,11.823056370188405,0.4750323065105654,5.616333737535031,94.0984236593878,2326.0216011933558,3.330542069695649,0.3307433817705896
0.594,1.0,6.12,408.0,95538.83489860447,3.00938805684842,874.7315863491968,11.851048585426318,0.4749987427033258,5.6292331777935285,94.08512692258171,2325.6929187794144,3.3437645076093556,0.3376429994349222
0.59499,1.0,6.12,408.0,95523.55895347356,3.0213430105014503,886.8969471865203,11.879173663716715,0.47496501958786963,5.642191951874914,94.07176801998794,2325.3626996876073,3.3570477894460553,0.3444778574041231
0.59598,1.0,6.12,408.0,95508.21152211945,3.033353102148967,899.1184164470334,11.907432553247345,0.4749311360272814,5.655210469681993,94.0583465147244,2325.0309331186318,3.370392335721074,0.3512494916557334
0.59697,1.0,6.12,408.0,95492.79210170908,3.0454187137466966,911.3963828088829,11.935826211249896,0.4748970908738011,5.668289144897839,94.0448619658065,2324.697608171776,3.383798570829663,0.3579593866910966
0.59796,1.0,6.12,408.0,95477.30018468386,3.0575402307826205,923.7312385446392,11.964355604108087,0.4748628829686954,5.6814283950294335,94.03131392809915,2324.362713843736,3.3972669230918005,0.3646089778300424
0.59895,1.0,6.12,408.0,95461.73525870382,3.0697180423178447,936.1233795628833,11.993021707467284,0.4748285111421256,5.694628641451883,94.01770195226769,2324.026239027394,3.4107978247976054,0.3711996533793044
0.59994,1.0,6.12,408.0,95446.09680659152,3.0819525410280635,948.5732054504019,12.021825506345747,0.47479397421301467,5.707890309453285,94.00402558472835,2323.688172510599,3.424391712253404,0.37773275668294615
0.60093,1.0,6.12,408.0,95430.38430627453,3.094244123245571,961.0811195149374,12.050767995247439,0.4747592709889119,5.721213828280185,93.99028436759792,2323.3485029749254,3.4380490258284118,0.3842095880623887
0.60192,1.0,6.12,408.0,95414.59723072762,3.1065931890018814,973.6475288285591,12.079850178276494,0.47472440026585555,5.734599631183697,93.97647783864268,2323.0072189944026,3.4517702100020906,0.3906314066531231
0.60291,1.0,6.12,408.0,95398.73504791372,3.119000142070931,986.2728442716236,12.10907306925332,0.4746893608282333,5.748048155466232,93.96260553122646,2322.6643090342386,3.4655557134121455,0.39699943214462596
0.6039,1.0,6.12,408.0,95382.79722072447,3.1314653900129072,998.9574805773789,12.138437691832449,0.47465415144864215,5.761559842528945,93.94866697425853,2322.319761449528,3.4794059889032303,0.4033148464295603
0.60489,1.0,6.12,408.0,95366.78320691928,3.143989344218659,1011.7018563771518,12.167945079622015,0.4746187708877434,5.775135137919766,93.93466169213977,2321.9735644839243,3.4933214935762873,0.4095787951678416
0.60588,1.0,6.12,408.0,95350.69245906432,3.1565724199547684,1024.5063942462168,12.197596276305061,0.47458321789411856,5.788774491382174,93.92058920470909,2321.6257062683094,3.5073026888386316,0.4157923892708408
0.60687,1.0,6.12,408.0,95334.52442446999,3.1692150364092524,1037.3715207502999,12.227392335762607,0.47454749120412154,5.802478356904649,93.90644902718846,2321.2761748194434,3.5213500404547244,0.421956706310538
0.60786,1.0,6.12,408.0,95318.27854512785,3.1819176167378806,1050.2976664927119,12.257334322198464,0.47451158954172856,5.816247192770779,93.89224067012726,2320.924958038581,3.5354640185976454,0.4280727918581311
0.60885,1.0,6.12,408.0,95301.95425764604,3.1946805881111966,1063.2852661621982,12.28742331026598,0.474475511618386,5.830081461610133,93.87796363934567,2320.5720437100786,3.5496450979013296,0.4341416607563322
0.60984,1.0,6.12,408.0,95285.55099318516,3.20750438176218,1076.3347585814386,12.3176603851966,0.47443925613285776,5.843981630449845,93.86361743587804,2320.2174194999907,3.5638937575135334,0.44016429832922704
0.61083,1.0,6.12,408.0,95269.06817739138,3.220389433034586,1089.4465867562392,12.348046642930315,0.47440282177106685,5.857948170766891,93.8492015559142,2319.8610729546167,3.5782104811495397,0.4461416615333436
0.61182,1.0,6.12,408.0,95252.50523032973,3.233336181431994,1102.6211979254415,12.378583190248115,0.4743662072059374,5.871981558541171,93.83471549074062,2319.5029914990555,3.59259575714666,0.45207468005334506
0.61281,1.0,6.12,408.0,95235.86156641663,3.2463450706675485,1115.859043611542,12.409271144906333,0.47432941109723464,5.886082274309327,93.8201587266812,2319.14316243573,3.6070500785194985,0.45796425734550134
0.6138,1.0,6.12,408.0,95219.13659435028,3.2594165487144164,1129.1605796720346,12.440111635773057,0.4742924320913993,5.900250803219319,93.80553074503582,2318.7815729428794,3.6215739430160183,0.4638112716318987
0.61479,1.0,6.12,408.0,95202.32971704104,3.272551067856958,1142.5262663514848,12.471105802966521,0.474255268821383,5.914487635085798,93.79083102201922,2318.4182100730413,3.6361678531743973,0.46961657684815683
0.61578,1.0,6.12,408.0,95185.44033154074,3.285749084742671,1155.9565683343867,12.502254797995645,0.4742179199064801,5.9287932644463055,93.7760590286988,2318.053060751514,3.650832316380746,0.47538100354725626
0.61677,1.0,6.12,408.0,95168.46782897014,3.299011060434844,1169.4519547987418,12.533559783902602,0.4741803839521552,5.943168190618227,93.76121423093056,2317.686111774778,3.665567844927604,0.4811053597618585
0.61776,1.0,6.12,408.0,95151.41159444604,3.3123374604659954,1183.0128994704414,12.565021935407584,0.47414265954987084,5.9576129177566175,93.74629608929531,2317.3173498089154,3.680374956073328,0.4867904318274239
0.61875,1.0,6.12,408.0,95134.27100700763,3.3257287548921064,1196.639880678452,12.596642439055778,0.4741047452769116,5.972127954912874,93.73130405903353,2316.946761387999,3.6952541721023406,0.492436985168239
0.61974,1.0,6.12,408.0,95117.04543954018,3.3391854183475944,1210.3333814107566,12.628422493366477,0.4740666396962033,5.986713816094195,93.71623758997836,2316.5743329124393,3.710206020386216,0.49804576504831527
