r,sigma,Df,A,W,p,Q,S,CS,PiAI,Roy
0.22472999999999999,1.0,5.12300796835279,373.2905259167394,83830.19346833588,5.757940494785249,0.44068655326373396,2.5374469505445902,82408.64082173398,2001.8293317020418,580.2766851721334
0.22572,1.0,5.124890077614895,373.3590900341455,83854.3809631112,5.766247857124076,0.44075880356957003,2.5415245065916046,82435.66473494528,2002.4857830351095,583.7695548725073
0.22671,1.0,5.126778244536176,373.42786217873993,83878.64623749582,5.774579378311628,0.4408312743410411,2.545615186124612,82462.77555980868,2003.1443455823996,587.2736678180058
0.22769999999999999,1.0,5.128672498237789,373.49684329598807,83902.9896648098,5.782935164454881,0.44090396658457226,2.5497190525095625,82489.97371359289,2003.8050294799907,590.7890783537406
0.22869,1.0,5.130572868527001,373.56603435528564,83927.41162815013,5.791315322568117,0.4409768813341936,2.553836169769018,82517.25962427046,2004.4678451239813,594.3158412329716
0.22968,1.0,5.132479384829909,373.6354363110832,83951.91250460011,5.799719959975227,0.4410500196056451,2.557966602054325,82544.63371334953,2005.132802753431,597.8540114970506
0.23067,1.0,5.134392077030007,373.7050501334123,83976.49267763048,5.8081491847861075,0.4411233824324055,2.5621104140648665,82572.09640935798,2005.7999127779287,601.40364457448
0.23166,1.0,5.13631097531573,373.7748768023178,84001.1525348414,5.8166031058150045,0.44119697085911613,2.5662676709753067,82599.64814538887,2006.4691857179498,604.9647962665229
0.23265,1.0,5.138236109799269,373.8449172939765,84025.89246232086,5.825081832368691,0.4412707859251892,2.5704384382478738,82627.28935296704,2007.1406320558815,608.5375227051552
0.23364,1.0,5.140167510973987,373.91517259733183,84050.71285140744,5.833585474509126,0.4413448286844397,2.574622781863266,82655.02046940288,2007.8142624146465,612.1218804094133
0.23463,1.0,5.142105209485722,373.98564370575997,84075.61409530442,5.842114142928075,0.4414191001952421,2.578820768209209,82682.84193411136,2008.490087468294,615.7179262613975
0.23562,1.0,5.144049236132764,374.05633161705896,84100.59658907642,5.850667948950954,0.4414936015205133,2.5830324640829914,82710.75418860908,2009.1681179419227,619.3257175089299
0.23661,1.0,5.145999622018348,374.12723733898207,84125.66073190092,5.85924700462753,0.44156833373423804,2.587257936770704,82738.75767896319,2009.8483646711722,622.9453117866963
0.2376,1.0,5.147956398398168,374.1983618836809,84150.80692481078,5.867851422649418,0.44164329791490586,2.591497253973561,82766.85285333704,2010.530838542601,626.5767671008947
0.23859,1.0,5.149919596680393,374.26970626769497,84176.03557069036,5.876481316354024,0.4417184951454928,2.595750483810504,82795.04016198694,2011.2155504936115,630.2201418319576
0.23958,1.0,5.1518892485781205,374.3412715174816,84201.34707652708,5.8851367998156086,0.4417939265199831,2.6000176948977853,82823.32005971094,2011.9025115719276,633.8754947560591
0.24057,1.0,5.153865385956912,374.41305866386125,84226.74185115361,5.893817987762594,0.441869593136809,2.6042989562750636,82851.69300339436,2012.5917328759779,637.5428850295274
0.24156,1.0,5.15584804075857,374.4850687392397,84252.22030411739,5.9025249955379655,0.44194549609556555,2.608594337369502,82880.15945078127,2013.283225525053,641.2223721821526
0.24255,1.0,5.157837245382295,374.55730279143995,84277.78285131288,5.911257939321532,0.44202163651333143,2.612903908191327,82908.71986659954,2013.9770008080884,644.9140161674062
0.24354,1.0,5.159833032379748,374.6297618726109,84303.429910469,5.920016935960039,0.4420980155115718,2.617227739182829,82937.37471765478,2014.6730700644905,648.6178773279566
0.24453,1.0,5.161835434455062,374.70244703921765,84329.16190114655,5.928802102971317,0.44217463421612274,2.621565901221121,82966.12447282797,2015.3714446840818,652.3340163985314
0.24552,1.0,5.163844484541071,374.7753593547969,84354.97924586138,5.9376135585922745,0.44225149376043715,2.6259184656596584,82994.96960429766,2016.0721361367873,656.0624945184815
0.24651,1.0,5.165860215723077,374.84849988717804,84380.88236895435,5.946451421739459,0.4423285952823004,2.630285504292453,83023.9105863117,2016.7751559427966,659.8033732252038
0.2475,1.0,5.16788266139131,374.9218697140027,84406.87169884089,5.955315812101125,0.4424059399303376,2.6346670894346,83052.94789763427,2017.4805157320084,663.5567144766406
0.24849,1.0,5.169911855164703,374.9954699199444,84432.94766688067,5.964206850098026,0.44248352886072706,2.6390632938866956,83082.08202031754,2018.1882272141936,667.3225806449082
0.24948,1.0,5.171947830890897,375.0693015966948,84459.1107073742,5.97312465688794,0.44256136323717843,2.6434741909379302,83111.31343969845,2018.8983021789118,671.1010345195264
0.25047,1.0,5.173990622569983,375.1433658401859,84485.36125643215,5.982069354326175,0.44263944422764956,2.6478998543301926,83140.64264317013,2019.6107524656732,674.8921393007314
0.25146,1.0,5.176040264659467,375.2176637616325,84511.6997564778,5.991041065146409,0.4427177730173693,2.6523403584172263,83170.07012507881,2020.3255900828883,678.6959586424815
0.25245,1.0,5.178096791388151,375.29219646264653,84538.1266461058,6.0000399125685595,0.44279635077947,2.6567957778165283,83199.59637569598,2021.0428269399845,682.5125565661149
0.25344,1.0,5.18016023767093,375.3669650683838,84564.64237359441,6.009066020832582,0.4428751787140902,2.6612661878809964,83229.22189591387,2021.762475204387,686.3419975833153
0.25443,1.0,5.1822306384989485,375.4419707054226,84591.24738789136,6.018119514850536,0.4429542580222688,2.6657516643899553,83258.94718744315,2022.4845470633977,690.1843466198213
0.25542,1.0,5.184308029015799,375.51721450451475,84617.94213973565,6.027200520255147,0.44303358990918407,2.6702522835911395,83288.77275403372,2023.2090547538578,694.0396690284863
0.25640999999999997,1.0,5.186392444670023,375.59269760609646,84644.72708390736,6.036309163493089,0.44311317559065155,2.6747681222823725,83318.69910392219,2023.9360106215934,697.908030612949
0.2574,1.0,5.188483921215088,375.6684211602705,84671.6026792223,6.045445571830032,0.44319301629309416,2.679299257815081,83348.72674982682,2024.6654271213006,701.7894976313262
0.25839,1.0,5.1905824944806955,375.74438631851166,84698.56938515061,6.054609873222368,0.44327311324375207,2.6838457679796384,83378.8562052708,2025.3973167272281,705.6841367688522
0.25938,1.0,5.192688200601479,375.8205942419338,84725.62766519088,6.063802196455147,0.44335346768043016,2.6884077311265986,83409.08798825281,2026.131692022337,709.5920151720904
0.26037,1.0,5.194801076321946,375.8970461123058,84752.77799136906,6.0730226713254964,0.4434340808644848,2.6929852263283998,83439.4226261406,2026.868565817182,713.5132004945981
0.26136,1.0,5.196921157929198,375.97374309341626,84780.02082847235,6.082271428024285,0.4435149540352421,2.697578332830057,83469.86063852478,2027.6079507333975,717.4477607544686
0.26234999999999997,1.0,5.199048482472674,376.0506863751969,84807.3566520593,6.0915485978534605,0.4435960884620426,2.7021871306842353,83500.40255680738,2028.349859679533,721.3957645047453
0.26334,1.0,5.201183087306738,376.1278771571489,84834.78594169908,6.100854312964567,0.44367748542468144,2.7068117005184416,83531.0489168497,2029.0943056724643,725.3572807751023
0.26433,1.0,5.203325009633302,376.2053166317906,84862.3091742144,6.1101887060955375,0.44375914619387896,2.711452123300438,83561.80025162405,2029.8413016588859,729.3323790116401
0.26532,1.0,5.2054742871116675,376.2830060066988,84889.92683268257,6.119551910933039,0.44384107205727324,2.716108480658655,83592.65710100414,2030.5908607531383,733.3211291651095
0.26631,1.0,5.207630957934767,376.3609465072401,84917.63940755559,6.128944062163241,0.44392326432263407,2.720780854926331,83623.62001298467,2031.3429962668356,737.3236017061989
0.2673,1.0,5.2097950601430805,376.4391393517574,84945.44738652714,6.138365295073855,0.44400572428858937,2.7254693287872076,83654.68953266057,2032.0977214411494,741.3398675327135
0.26829,1.0,5.21196663215824,376.51758577084297,84973.35126240585,6.147815745872814,0.4440884532673504,2.73017398555732,83685.86621079156,2032.8550496548569,745.3699980482725
0.26928,1.0,5.2141457128592865,376.5962870100721,85001.3515342368,6.157295551739109,0.4441714525879293,2.7348949092291557,83717.15060502272,2033.614994453995,749.4140651775944
0.27027,1.0,5.216332341049023,376.67524431071047,85029.44869941907,6.16680485051341,0.44425472357337775,2.7396321841958002,83748.54327131186,2034.37756934361,753.4721412940368
0.27126,1.0,5.218526556292595,376.754458939982,85057.6432660799,6.176343781198689,0.44433826757647876,2.7443858956945837,83780.04477738975,2035.1427881147322,757.5442993440765
0.27225,1.0,5.2207283977739705,376.83393214976275,85085.93573619102,6.185912483289933,0.44442208593102256,2.7491561292104634,83811.65568439639,2035.9106643982943,761.6306126862736
0.27324,1.0,5.222937905668157,376.91366522610167,85114.32662581792,6.195511097591439,0.4445061800102042,2.753942971201198,83843.3765689076,2036.6812122001863,765.7311552941533
0.27423,1.0,5.225155119845226,376.9936594424237,85142.81644598724,6.205139765455334,0.44459055117142476,2.758746508419512,83875.20800212474,2037.4544453957449,769.8460015719512
0.27522,1.0,5.227380080785119,377.0739160925285,85171.40571618406,6.214798629329146,0.4446752007952031,2.7635668283986914,83907.1505645572,2038.2303780864115,773.9752264920972
0.27621,1.0,5.229612829120246,377.15443647406653,85200.0949575958,6.224487832490442,0.44476013026567873,2.768404019215581,83939.20483867443,2039.009024421243,778.1189055325324
0.2772,1.0,5.231853405864175,377.2352218967703,85228.884696483,6.23420751918846,0.4448453409803139,2.7732581696154273,83971.37141257344,2039.7903986859965,782.2771147146627
0.27819,1.0,5.234101852030484,377.3162736686945,85257.77545855033,6.243957834422966,0.444930834333659,2.778129368813997,84003.65087385669,2040.5745151544156,786.4499305507084
0.27918,1.0,5.236358209471317,377.39759312642656,85286.76778131392,6.253738924449915,0.44501661175296964,2.783017706946362,84036.04382308606,2041.3613884150482,790.6374301735705
0.28017,1.0,5.23862251973388,377.47918159384835,85315.86219722524,6.26355093610569,0.4451026746495715,2.78792327446447,84068.55085542626,2042.1510329253363,794.8396911697087
0.28116,1.0,5.240894825127711,377.5610404205838,85345.05924941234,6.273394017449858,0.44518902446418934,2.792846162707984,84101.17257776883,2042.9434634275851,799.0567917440598
0.28215,1.0,5.243175167886126,377.6431709517632,85374.3594793034,6.283268317270388,0.4452756626312863,2.7977864634627396,84133.9095952702,2043.7386946219503,803.2888105977339
0.28314,1.0,5.245463590852295,377.72557455272,85403.76343674283,6.293173985500083,0.44536259060817734,2.8027442693303053,84166.76252235705,2044.5367414337763,807.5358270367428
0.28413,1.0,5.247760137021867,377.80825259249536,85433.27167323903,6.303111172949151,0.4454498098555711,2.8077196734887253,84199.73197538216,2045.337618835197,811.7979209069306
0.28512,1.0,5.250064849542948,377.89120644382314,85462.88474195934,6.313080031310924,0.4455373218375445,2.8127127696963505,84232.81857261977,2046.1413418450165,816.07517259799
0.28611,1.0,5.2523777724022125,377.97443750780315,85492.6032078441,6.3230807135806515,0.4456251280506265,2.8177236526638243,84266.02294526946,2046.947925796021,820.3676631546871
0.2871,1.0,5.254698949205176,378.05794716998184,85522.42762961192,6.33311337332865,0.44571322997200635,2.8227524174052214,84299.34571788115,2047.7573858594626,824.6754740920911
0.28809,1.0,5.257028424319681,378.14173684148557,85552.35857661889,6.343178165394234,0.4458016291080231,2.827799159855191,84332.78752669701,2048.5697374906176,828.9986875780253
0.28908,1.0,5.259366242418503,378.22580794253486,85582.39662210735,6.353275245617489,0.44589032697472114,2.8328639766287838,84366.349012308,2049.384996250398,833.3373863670527
0.29007,1.0,5.261712448174423,378.31016189146214,85612.54233870404,6.36340477066139,0.445979325084893,2.837946964861555,84400.03081475728,2050.2031776864133,837.6916537567055
0.29106,1.0,5.26406708702255,378.3948001321019,85642.79630965544,6.373566898478816,0.4460686249803635,2.8430482226248053,84433.8335857645,2051.0242976299082,842.0615737130943
0.29205,1.0,5.266430204397999,378.4797241063589,85673.1591175817,6.38376178785872,0.4461582281996405,2.848167848519616,84467.75797649183,2051.848371898589,846.4472307549726
0.29304,1.0,5.268801846117048,378.5649352678926,85703.63135009137,6.393989598663021,0.44624813629404037,2.8533059418868523,84501.80464365377,2052.6754164450326,850.8487100190285
0.29403,1.0,5.271182058453375,378.650435084831,85734.21360089877,6.40425049187989,0.44633835083087664,2.8584626028535007,84535.97425073384,2053.5054473862483,855.2660972774744
0.29502,1.0,5.27357088798559,378.73622503426844,85764.90646757088,6.414544629538354,0.44642887338696646,2.8636379322552235,84570.26746553443,2054.338480944158,859.6994789187574
0.29601,1.0,5.275968381444784,378.82230659677117,85795.71054927463,6.42487217462228,0.446519705542145,2.868832031558261,84604.68495772697,2055.1745333860827,864.1489419276044
0.297,1.0,5.278374586248129,378.9086812755141,85826.62645463554,6.435233291402015,0.4466108489018131,2.8740450031542624,84639.22740740344,2056.013621232474,868.614573977304
0.29799,1.0,5.280789549736572,378.99535056888857,85857.65479049641,6.445628144977429,0.4467023050646416,2.8792769499509476,84673.89549284673,2056.855760959842,873.0964633102425
0.29898,1.0,5.283213319860932,379.08231599511123,85888.79617202385,6.456056901702784,0.44679407565156887,2.8845279757502267,84708.68990152798,2057.7009692678876,877.5946988555435
0.29997,1.0,5.285645945029417,379.16957908671964,85920.05122045348,6.466519729101577,0.4468861622993022,2.8897981851709273,84743.6113276546,2058.549263019952,882.1093702099839
0.30096,1.0,5.288087473650249,379.2571413741431,85951.42055634486,6.477016795594097,0.446978566640946,2.8950876834039825,84778.66046483246,2059.4006590647587,886.6405675671344
0.30195,1.0,5.29053795481774,379.34500441028945,85982.90480968483,6.487548270924162,0.4470712903349704,2.900396576592471,84813.83801706007,2060.2551745034853,891.1883818370136
0.30294,1.0,5.292997437778675,379.43316975138055,86014.50461201796,6.498114325840143,0.4471643350426143,2.9057249715451934,84849.14469016744,2061.112826481802,895.7529045625872
0.30393,1.0,5.295465972237232,379.52163896786266,86046.22060093371,6.508715132289103,0.4472577024407356,2.9110729759088727,84884.58119669938,2061.973632308489,900.3342279763802
0.30492,1.0,5.297943608202532,379.610413638916,86078.05341781347,6.519350863330888,0.4473513942153298,2.916440698089987,84920.14825346562,2062.8376093959273,904.9324449804432
0.30591,1.0,5.300430396141092,379.6994953578918,86110.00371006985,6.530021693239434,0.4474454120679285,2.9218282473440307,84955.84658397865,2063.7047753193215,909.5476491779648
0.3069,1.0,5.30292638682436,379.788885726824,86142.07212889458,6.540727797416773,0.4475397577091213,2.9272357336972172,84991.67691600427,2064.575147757191,914.1799348530976
0.30789,1.0,5.305431631481191,379.87858636186434,86174.25933149752,6.551469352494693,0.4476344328649516,2.9326632680360736,85027.63998399954,2065.448744550599,918.8293970029099
0.30888,1.0,5.307946181492901,379.9685988823378,86206.56597660859,6.562246536154372,0.4477294392640088,2.938110961944581,85063.73652421926,2066.325583584276,923.49613129053
0.30987,1.0,5.310470089079369,380.0589249352774,86238.99273457602,6.573059527558111,0.4478247786663301,2.943578928089323,85099.96728570602,2067.2056830535894,928.1802341701065
0.31086,1.0,5.313003406308024,380.1495661599238,86271.54027276416,6.583908506744942,0.4479204528215573,2.9490672796768975,85136.33301440178,2068.089061078588,932.8818027206229
0.31185,1.0,5.315546186008612,380.240524220439,86304.2092690187,6.594793655204194,0.44801646350747576,2.9545761309661227,85172.83446780186,2068.975736059966,937.600934811161
0.31284,1.0,5.318098481163355,380.33180078405655,86337.00040267875,6.605715155506286,0.4481128125042569,2.9601055969359167,85209.47240517571,2069.865726441517,942.3377290004719
0.31383,1.0,5.320660345440572,380.42339754014023,86369.91436242746,6.616673191641854,0.4482095016169045,2.965655793587728,85246.24759611137,2070.7590509176866,947.0922846371856
0.31482,1.0,5.323231832661051,380.51531618107117,86402.95183842743,6.627667948698948,0.4483065326527245,2.9712268376548203,85283.16081195869,2071.6557282257186,951.8647017718273
0.31581,1.0,5.32581299710298,380.6075584131259,86436.11352680356,6.638699613060564,0.4484039074341312,2.976818846777812,85320.21283070889,2072.5557772641855,956.6550812169168
0.31679999999999997,1.0,5.3284038935781775,380.7001259591681,86469.40013075751,6.649768372460879,0.4485016278018071,2.9824319395536776,85357.40443820896,2073.459217122487,961.4635245673358
0.31779,1.0,5.331004577127169,380.79302054772353,86502.81235607207,6.660874415803796,0.4485996956018222,2.988066235371548,85394.73642327065,2074.3660669620417,966.2901341520459
0.31878,1.0,5.333615103324106,380.8862439238462,86536.35091559168,6.672017933361609,0.44869811269842286,2.9937218545893853,85432.2095825479,2075.276346134769,971.13501309539
0.31977,1.0,5.336235528200547,380.979797846362,86570.01652809305,6.68319911673646,0.44879688097077386,2.999398918497954,85469.82471930947,2076.190074153269,975.9982653102492
0.32076,1.0,5.338865908016748,381.0736840796745,86603.80991491198,6.694418158725904,0.4488960023032958,3.0050975491986485,85507.58263976917,2077.1072706016816,980.8799954628635
0.32175,1.0,5.3415062997190645,381.1679044100625,86637.73180666627,6.7056752536181845,0.4489954786048493,3.0108178698669907,85545.48416040417,2078.0279553134633,985.7803090631871
0.32273999999999997,1.0,5.344156760482555,381.2624606293223,86671.78293651775,6.716970596914762,0.44909531178945733,3.016560004502052,85583.53010062342,2078.9521481932834,990.6993123880051
0.32373,1.0,5.346817348092142,381.35735454833736,86705.96404577294,6.728304385578442,0.4491955037922769,3.0223240781476943,85621.72128886447,2079.8798693651306,995.6371125579633
0.32472,1.0,5.349488120713917,381.4525879888856,86740.27588050939,6.739676817899142,0.4492960565599358,3.0281102167705014,85660.05855892361,2080.8111390831664,1000.5938175024963
0.32571,1.0,5.352169136818908,381.5481627808923,86774.71919044697,6.751088093454865,0.4493969720472872,3.0339185472231094,85698.54274872878,2081.7459777019153,1005.5695359523214
0.3267,1.0,5.3548604554880015,381.64408077326925,86809.29473342552,6.7625384133130595,0.4494982522301634,3.0397491974235624,85737.17470521467,2082.68440579469,1010.5643775035277
0.32769,1.0,5.35756213610703,381.74034382301176,86844.003270911,6.77402797984791,0.44959989909252257,3.0456022961895446,85775.95527943311,2083.6264440348136,1015.578452567667
0.32867999999999997,1.0,5.360274238747918,381.83695380874724,86878.84557359421,6.785556996990587,0.44970191464239406,3.0514779734617608,85814.8853326485,2084.5721133436905,1020.6118724509981
0.32967,1.0,5.362996823787521,381.9339126171183,86913.82241577485,6.797125669998188,0.44980430089582757,3.0573763600946187,85853.96573022711,2085.521434742361,1025.6647492899233
0.33066,1.0,5.36572995221257,382.0312221536113,86948.93457983874,6.808734205656364,0.4499070598896342,3.0632975880368387,85893.19734651188,2086.474429469926,1030.7371961163617
0.33165,1.0,5.368473685162263,382.1288843262356,86984.18284952216,6.820382811999158,0.450010193662154,3.0692417900777675,85932.58105749257,2087.4311188054894,1035.8293267776473
0.33264,1.0,5.371228084538123,382.2269010672024,87019.5680188723,6.832071698705562,0.4501137042787731,3.0752091002025304,85972.11775056057,2088.391524305117,1040.941256060978
0.33363,1.0,5.37399321269908,382.3252743220293,87055.09088775399,6.843801076916511,0.4502175938190801,3.081199653425781,86011.80831961991,2089.3556676830763,1046.0730996429984
0.33462,1.0,5.3767691324614635,382.42400604950495,87090.75226184033,6.855571159244921,0.45032186437681065,3.087213585799066,86051.65366507898,2090.3235708116367,1051.224974097493
0.33561,1.0,5.379555907099005,382.5230982216537,87126.5529526043,6.8673821597858185,0.4504265180597937,3.093251034418272,86091.65469384292,2091.2952557208823,1056.3969969031523
0.3366,1.0,5.382353600190365,382.6225528182806,87162.49377506801,6.8792342940291356,0.45053155698351494,3.0993121373433374,86131.81231686569,2092.2707445392493,1061.5892864213315
0.33759,1.0,5.385162276381478,382.7223718540323,87198.57555900149,6.891127779357186,0.45063698330296775,3.1053970340448016,86172.12746134165,2093.2500597896774,1066.8019620543128
0.33858,1.0,5.387982000165805,382.8225573350007,87234.79913098084,6.903062834276045,0.45074279916154025,3.11150586470958,86212.60105117763,2094.233223915248,1072.035144013221
0.33957,1.0,5.390812836799146,382.92311129120526,87271.16532782851,6.915039679010416,0.45084900672925043,3.117638770775201,86253.23402162461,2095.2202596346083,1077.2889535062366
0.34056,1.0,5.393654852452103,383.0240357819562,87307.67499884311,6.9270585356132734,0.45095560820904423,3.123795895027135,86294.02732170725,2096.211190000988,1082.563512778625
0.34155,1.0,5.396508113066568,383.12533285520374,87344.32898898264,6.939119627243117,0.4510626057889215,3.1299773809453297,86334.98189591951,2097.2060379575614,1087.8589448924067
0.34254,1.0,5.399372685727948,383.22700459623167,87381.12815902384,6.951223179055365,0.45117000169925214,3.13618337350629,86376.09870617153,2098.2048268705653,1093.1753740094355
0.34353,1.0,5.4022486377503425,383.3290530951304,87418.07337210633,6.9633694176262795,0.4512777981744654,3.1424140186617966,86417.37871714373,2099.2075801735336,1098.5129252167108
0.34452,1.0,5.405136037057713,383.43148046029006,87455.16549932495,6.9755585712089605,0.45138599746892216,3.148669463568046,86458.82290237665,2100.214321515224,1103.8717246116203
0.34551,1.0,5.408034952183901,383.534288818356,87492.40541971971,6.987790869745005,0.45149460185684775,3.154949856594437,86500.43224426196,2101.225074759401,1109.2518993110982
0.3465,1.0,5.410945452043906,383.63748030607525,87529.79401690487,7.000066544728273,0.4516036136227181,3.1612553471987823,86542.2077303748,2102.239863895746,1114.653577413735
0.34749,1.0,5.413867606315068,383.74105708377084,87567.33218465939,7.012385829462681,0.45171303507710797,3.1675860861582907,86584.15035956184,2103.2587131877394,1120.0768880869375
0.34848,1.0,5.416801484979652,383.84502131908204,87605.02082019633,7.024748958778132,0.4518228685375348,3.173942225311196,86626.26113461603,2104.2816469947225,1125.5219614819514
0.34947,1.0,5.419747158858497,383.9493752058351,87642.8608319915,7.0371561693877815,0.45193311635065625,3.1803239178776668,86668.5410708015,2105.308689978985,1130.9889288533288
0.35046,1.0,5.422704699229841,384.05412095048746,87680.85313417389,7.049607699653306,0.4520437808763,3.1867313182459562,86710.99118974867,2106.33986695746,1136.4779224896256
0.35145,1.0,5.425674177753089,384.1592607693898,87718.99864539523,7.062103789546907,0.45215486448422404,3.193164581936107,86753.61251822565,2107.3752028718804,1141.9890757063024
0.35244,1.0,5.428655667002444,384.2647969076356,87757.29829665685,7.074644681010451,0.45226636957628924,3.1996238659228013,86796.40609666152,2108.4147229958285,1147.5225229672149
0.35343,1.0,5.43164923985705,384.37073161742137,87795.7530223416,7.087230617571249,0.4523782985609714,3.206109328286104,86839.37296938486,2109.4584526976096,1153.0783997663304
0.35442,1.0,5.434654970034608,384.4770671768881,87834.36376803937,7.099861844701928,0.45249065387552306,3.2126211285350528,86882.51419314586,2110.5064176472697,1158.6568427500006
0.35541,1.0,5.43767293171023,384.5838058765843,87873.13148493858,7.112538609584736,0.45260343797002345,3.219159427392582,86925.83083101231,2111.5586436683175,1164.2579896463749
0.3564,1.0,5.440703199516424,384.69095001942367,87912.05712981499,7.12526116112367,0.45271665330731403,3.2257243868044942,86969.32395235976,2112.6151567374864,1169.8819792747674
0.35739,1.0,5.443745849000495,384.79850193681034,87951.14167173632,7.138029750256606,0.452830302381959,3.232316170220118,87012.99464017326,2113.6759831621052,1175.5289516538876
0.35838,1.0,5.44680095624339,384.9064639751068,87990.38608645293,7.150844629719305,0.4529443877043017,3.2389349423768046,87056.84398494299,2114.7411494318153,1181.1990479308217
0.35937,1.0,5.4498685977834445,385.01483849289457,88029.79135526801,7.163706054008074,0.45305891179722596,3.2455808692640975,87100.87308343589,2115.810682188728,1186.892410374418
0.36036,1.0,5.452948850921347,385.1236278717013,88069.3584695024,7.176614279593036,0.4531738772087629,3.2522541183149487,87145.08304355964,2116.88460834558,1192.6091824517123
0.36135,1.0,5.456041793643864,385.23283451325005,88109.08842936193,7.189569564881804,0.4532892865088348,3.258954858370907,87189.4749831318,2117.9629550558348,1198.3495088224004
0.36234,1.0,5.459147504395181,385.34246083133496,88148.98224056984,7.202572170082383,0.4534051422796794,3.265683259555862,87234.05002621537,2119.0457496246668,1204.1135352993786
0.36333,1.0,5.462266062534276,385.4525092679153,88189.04092106658,7.215622357518184,0.4535214471347688,3.2724394935596384,87278.80931041652,2120.1330196862327,1209.901408960056
0.36432,1.0,5.465397547725058,385.562982271537,88229.2654920474,7.2287203912396345,0.4536382036934021,3.2792237332838146,87323.75397712804,2121.2247929666755,1215.7132780229347
0.36531,1.0,5.468542040622476,385.6738823214911,88269.65698801845,7.241866537491007,0.45375541460911284,3.286036153263092,87368.88518248186,2122.321097550168,1221.5492920103547
0.3663,1.0,5.471699622415113,385.7852119116168,88310.21645007104,7.255061064422644,0.4538730825505925,3.292876929402288,87414.20409002795,2123.4219617010854,1227.4096016586834
0.36729,1.0,5.474870374901416,385.8969735529401,88350.9449269882,7.268304242155285,0.453991210204778,3.2997462390326,87459.7118719419,2124.527413893327,1233.294358946247
0.36828,1.0,5.478054380794635,386.00916978436413,88391.84347970462,7.281596342996876,0.45410980028940917,3.3066442611064035,87505.40971388399,2125.6374829283577,1239.2037171735192
0.36927,1.0,5.481251723265416,386.1218031564901,88432.91317458343,7.294937641153742,0.4542288555339765,3.3135711759329904,87551.29880768075,2126.752197757429,1245.137830871983
0.37026,1.0,5.4844624861705125,386.2348762396243,88474.15508675782,7.308328412896728,0.45434837868912176,3.3205271653272708,87597.3803549664,2127.871587570036,1251.0968558669952
0.37125,1.0,5.487686754357708,386.3483916344543,88515.57030459,7.321768936779487,0.4544683725391783,3.3275124128060836,87643.65557204133,2128.995681911937,1257.0809493595336
0.37224,1.0,5.49092461297972,386.4623519478299,88557.1599195941,7.335259493196436,0.45458883987366117,3.3345271031844277,87690.12567890096,2130.1245104186496,1263.0902697818246
0.37323,1.0,5.494176148256539,386.5767598195446,88598.92503760324,7.348800364906125,0.45470978351875113,3.3415714230489835,87736.79191139953,2131.258103110921,1269.1249769837248
0.37422,1.0,5.497441447018011,386.6916179061681,88640.86677204659,7.3623918367417875,0.45483120631825696,3.348645560492955,87783.65551393137,2132.3964902169587,1275.185232140673
0.37521,1.0,5.5007205967800985,386.80692888367275,88682.98624505372,7.376034195677516,0.45495311113668485,3.355749705174061,87830.7177406368,2133.539702201706,1281.2711977834188
0.3762,1.0,5.504013685821082,386.92269545005166,88725.28458855794,7.389727730894952,0.45507550086229814,3.3628840483730342,87877.97985660606,2134.687769796101,1287.3830378282994
0.37719,1.0,5.507320803181584,387.03892032525505,88767.7629442814,7.403472733799271,0.4551983784070214,3.3700487830060255,87925.44313786643,2135.8407239967573,1293.5209175901748
0.37818,1.0,5.510642038664566,387.15560625112505,88810.4224637203,7.417269498035284,0.4553217467063426,3.3772441036371026,87973.10887136875,2136.9985960656395,1299.6850037954769
0.37917,1.0,5.51397748298778,387.2727559966846,88853.26431036471,7.431118319606457,0.4554456087255134,3.384470206584477,88020.97835740836,2138.1614175888685,1305.8754646314956
0.38016,1.0,5.51732722732639,387.39037234200566,88896.28965297884,7.445019496583343,0.4555699674405544,3.391727289652766,88069.05290230933,2139.3292202990137,1312.092469651641
0.38115,1.0,5.520691363922813,387.50845809956263,88939.49967452462,7.458973329530819,0.45569482586334736,3.3990155525198986,88117.33382814651,2140.5020363112535,1318.3361899329957
0.38214,1.0,5.524069985629348,387.62701609810205,88982.8955654429,7.472980121216729,0.4558201870226444,3.406335196469513,88165.82246543079,2141.6798979456894,1324.6067979816878
0.38312999999999997,1.0,5.527463186289318,387.7460491959518,89026.47852922228,7.487040176886184,0.45594605397969495,3.413686424638693,88214.52015917786,2142.862837874768,1330.9044678375667
0.38412,1.0,5.530871060355921,387.86556026757654,89070.24977679901,7.501153804021101,0.45607242981241647,3.421069441796554,88263.42826281158,2144.0508889751827,1337.2293749969915
0.38511,1.0,5.5342937031971475,387.98555221420605,89114.21053100843,7.51532131256371,0.45619931762786853,3.428484454545742,88312.54814301584,2145.2440844457306,1343.581696500017
0.3861,1.0,5.537731211095798,388.1060279637585,89158.36202656815,7.529543014934536,0.456326720562139,3.4359316713366375,88361.88117971946,2146.442457806953,1349.96161094521
0.38709,1.0,5.5411836810207635,388.22699046275073,89202.70550671138,7.543819225894819,0.4564546417708105,3.4434113023395727,88411.42876243246,2147.6460428121263,1356.3692984486236
0.38808,1.0,5.544651210703281,388.348442678903,89247.2422242872,7.558150262615781,0.45658308443199913,3.450923559505638,88461.19229144776,2148.8548734764654,1362.804940676472
